dataset_root,filename,path,text,label_length,orig_width,orig_height,scaled_width,source_group
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,54_187_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/54_187_1.jpg,theo điều kiện và khả năng của mỗi người mà góp phần xây dựng quê hương,71,2048,195,1008,crop:54
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,55_187_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/55_187_1.jpg,đất nước.,9,2048,760,259,crop:55
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,56_187_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/56_187_1.jpg,Những điểm đổi mới này chứng tỏ sự quan tâm và thấu hiểu của Nhà nước đối với,77,2048,126,1560,crop:56
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,57_187_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/57_187_1.jpg,cuộc sống và cả những khó khăn mà cộng đồng NVƠNN đã và đang gặp,64,2048,151,1302,crop:57
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,58_187_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/58_187_1.jpg,phải.,5,2048,1471,134,crop:58
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,1_188_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/1_188_1.jpg,Hội nghị Thành ủy TP.HCM lần 16 BCH Đảng bộ TP khóa VII : Kinh,62,2048,146,1347,crop:1
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,2_188_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/2_188_1.jpg,"tế sụt giảm, nguyên nhân từ đâu? Sáng nay, 31 - 3, Hội nghị Thành ủy TP.",72,2048,140,1404,crop:2
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,3_188_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/3_188_1.jpg,HCM mở rộng tiếp tục làm rõ nguyên nhân vì sao tình hình kinh tế TP quý,71,2048,165,1192,crop:3
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,4_188_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/4_188_1.jpg,1 - 2004 giảm sút để từ đó đưa ra được những giải pháp khắc phục trong,70,2048,169,1163,crop:4
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,5_188_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/5_188_1.jpg,"quý 2. Trước đó, chiều 30 - 3, trong phần thảo luận nhiều ý kiến đã",67,2048,157,1252,crop:5
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,6_188_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/6_188_1.jpg,làm sáng tỏ thêm nguyên nhân gây ra sự trì trệ trong phát triển kinh,68,2048,134,1467,crop:6
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,7_188_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/7_188_1.jpg,tế...,5,2048,1191,165,crop:7
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,8_188_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/8_188_1.jpg,"Phân cấp thực hiện cổ phần hóa "" Tốc độ cổ phần hóa không chậm - Phó Chủ",72,2048,136,1446,crop:8
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,9_188_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/9_188_1.jpg,"tịch Mai Quốc Bình dẫn chứng - có 109 doanh nghiệp (DN) cổ phần hóa,",68,2048,129,1524,crop:9
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,10_188_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/10_188_1.jpg,năm 2003 mình làm được 37. Hai năm nữa là dứt điểm. Cái khó nằm,63,2048,133,1478,crop:10
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,11_188_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/11_188_1.jpg,ở khâu quyết toán tài chính DN và quyết toán thuế. Sở Tài chính làm,67,2048,132,1489,crop:11
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,12_188_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/12_188_1.jpg,"không nổi. Tôi nghĩ giải quyết được hết. Không ai muốn chậm, nhưng",66,2048,164,1199,crop:12
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,13_188_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/13_188_1.jpg,"cả bộ máy từ khâu này đến khâu kia lên đến TP đều chậm "". Ông Bình",66,2048,135,1456,crop:13
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,14_188_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/14_188_1.jpg,"cho biết sắp tới sẽ đề nghị trung ương phân cấp cho TP, TP phân cấp",67,2048,155,1268,crop:14
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,15_188_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/15_188_1.jpg,cho tổng công ty để đẩy nhanh hơn tốc độ cổ phần hóa.,53,2048,156,1260,crop:15
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,16_188_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/16_188_1.jpg,""" Lạ là khi tôi đề nghị phân cấp, mấy anh tổng công ty nghe phân cấp là...",74,2048,159,1237,crop:16
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,17_188_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/17_188_1.jpg,"chạy "" - ông Bình nói. Bí thư Thành ủy Nguyễn Minh Triết : "" Anh là Phó",71,2048,152,1293,crop:17
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,18_188_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/18_188_1.jpg,"Chủ tịch mà nói thế là không được! "". Phó Chủ tịch Mai Quốc Bình :",66,2048,139,1414,crop:18
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,19_188_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/19_188_1.jpg,""" Nói thế cũng là tự phê. Nhưng một mình tôi gỡ không được. Việc này",68,2048,193,1019,crop:19
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,20_188_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/20_188_1.jpg,"liên quan nhiều khâu, qua khâu khác là của người khác, không",60,2048,165,1192,crop:20
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,21_188_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/21_188_1.jpg,"sờ mó tới được "". Hạ tầng cơ sở là yếu tố quan trọng hấp",56,2048,183,1074,crop:21
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,22_188_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/22_188_1.jpg,dẫn nhà đầu tư.,15,2048,387,508,crop:22
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,23_188_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/23_188_1.jpg,"Ông Hà Văn Dũng, Giám đốc Sở Giao thông công chánh, đề nghị đưa vào",67,2048,170,1157,crop:23
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,24_188_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/24_188_1.jpg,chương trình công tác quý 2 một số việc liên quan đến ngành giao,64,2048,171,1150,crop:24
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,25_188_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/25_188_1.jpg,"thông : mở một cảng ở Phú Hữu, quận 7 để giảm 25% lượng xe tải vào",66,2048,152,1293,crop:25
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,26_188_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/26_188_1.jpg,"TP. Ông thông tin : "" Nhà nước chỉ cần hỗ trợ 30 tỉ đồng tiền mặt",65,2048,194,1013,crop:26
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,27_188_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/27_188_1.jpg,"bằng, còn các DN vận tải biển đồng ý hợp tác đầu tư toàn bộ",59,2048,157,1252,crop:27
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,28_188_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/28_188_1.jpg,"cầu cảng. Tôi nói thiệt, DN sợ "" lót đường "" nên rất muốn vô thẳng",66,2048,171,1150,crop:28
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,29_188_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/29_188_1.jpg,"Phú Hữu "".",10,2048,679,290,crop:29
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,30_188_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/30_188_1.jpg,Thời gian xây dựng cảng chỉ mất một năm. Ông Dũng cũng cho biết sẽ cố,69,2048,128,1536,crop:30
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,31_188_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/31_188_1.jpg,gắng khởi công sớm đường Trường Chinh do công tác đền bù giải tỏa,65,2048,150,1311,crop:31
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,32_188_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/32_188_1.jpg,tương đối khả quan. Ông Dũng đưa một tin đáng mừng : Vài ngày,61,2048,167,1177,crop:32
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,33_188_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/33_188_1.jpg,nữa TP sẽ được cung cấp một lượng nước sạch bằng nửa lượng,58,2048,166,1184,crop:33
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,34_188_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/34_188_1.jpg,"nước hiện có, và đề nghị TP triển khai tiếp dự án cung cấp",58,2048,175,1123,crop:34
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,35_188_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/35_188_1.jpg,nước sạch khác để TP sẽ có thêm 300.000 m3,42,2048,150,1311,crop:35
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,1_189_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/1_189_1.jpg,Những người đi tìm niềm vui. Cách đây hai năm có một chàng thanh niên,69,2048,133,1478,crop:1
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,2_189_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/2_189_1.jpg,"vừa ra trường từ phố núi xuống thành phố tìm việc làm. Lơ ngơ thế nào, chàng",76,2048,142,1385,crop:2
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,3_189_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/3_189_1.jpg,ta bị mất sạch giấy tờ và phải quay về quê vất vả hoàn tất rất nhiều thủ,72,2048,122,1612,crop:3
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,4_189_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/4_189_1.jpg,tục hành chính để làm lại. Lại đi tìm việc. Đọc chán những thông,64,2048,123,1598,crop:4
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,5_189_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/5_189_1.jpg,"báo tìm giấy tờ, người thân bị thất lạc. Và thế là ý tưởng về một dịch",70,2048,162,1214,crop:5
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,6_189_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/6_189_1.jpg,vụ báo mất ra đời...,20,2048,321,612,crop:6
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,7_189_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/7_189_1.jpg,Nhặt và gọi. Một ngày làm việc của anh Âm bắt đầu,49,2048,166,1184,crop:7
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,8_189_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/8_189_1.jpg,"bằng việc làm quen với một anh lái xe ôm bất kỳ. "" Tôi là",57,2048,180,1092,crop:8
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,9_189_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/9_189_1.jpg,"nhân viên Công ty báo mất Khai Minh... "". Đáp lại là một",56,2048,174,1130,crop:9
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,10_189_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/10_189_1.jpg,"cái nhìn đầy ngạc nhiên. Anh Âm giải thích : "" Chắc anh",55,2048,181,1086,crop:10
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,11_189_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/11_189_1.jpg,"cũng đã từng nhặt được giấy tờ rơi rớt, công ty chúng tôi",57,2048,195,1008,crop:11
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,12_189_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/12_189_1.jpg,sẽ giúp anh trong việc tìm người bị mất và trả lại cho họ. Anh,62,2048,175,1123,crop:12
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,13_189_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/13_189_1.jpg,"chỉ cần gọi điện thoại... "". Anh xe ôm chẳng thắc mắc gì mà",59,2048,187,1051,crop:13
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,14_189_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/14_189_1.jpg,"nhanh chóng hưởng ứng : "" Tốt quá.",34,2048,257,765,crop:14
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,15_189_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/15_189_1.jpg,"Tôi đã mấy lần nhặt được giấy tờ, bóp, túi xách. Theo địa chỉ mang",66,2048,159,1237,crop:15
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,16_189_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/16_189_1.jpg,"đến nhà họ trả, có người thì vui vẻ cảm ơn, có người lại nghi ngờ",65,2048,160,1229,crop:16
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,17_189_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/17_189_1.jpg,"vì đấy là đồ đạc họ bị đánh cắp, cướp giật. Phiền lắm, có công ty",65,2048,157,1252,crop:17
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,18_189_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/18_189_1.jpg,"đứng giữa là tiện nhất "". Sau anh xe ôm là mấy chị gánh hàng rong,",66,2048,175,1123,crop:18
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,19_189_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/19_189_1.jpg,"gánh ve chai dạo phố, mấy chị đi xe đạp chở hai bên hai cái sọt",63,2048,173,1136,crop:19
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,20_189_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/20_189_1.jpg,"đựng đồ phế liệu. Chỉ trong một buổi sáng, số cộng tác viên của",63,2048,217,906,crop:20
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,21_189_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/21_189_1.jpg,anh Âm đã tăng lên đáng kể.,27,2048,278,707,crop:21
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,22_189_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/22_189_1.jpg,Một anh thu gom rác dân lập đang nặng nề đẩy xe trong một con,61,2048,158,1244,crop:22
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,23_189_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/23_189_1.jpg,"hẻm đường Lê Lợi đã mừng rỡ vẫy : "" Có nè... "". Anh móc trong",61,2048,158,1244,crop:23
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,24_189_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/24_189_1.jpg,"túi áo ra ba chứng minh nhân dân : "" Tôi lượm được trong đám rác",64,2048,139,1414,crop:24
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,25_189_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/25_189_1.jpg,"này nè. Trước giờ, phân rác ra thỉnh thoảng cũng thấy. Gặp giấy",63,2048,152,1293,crop:25
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,26_189_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/26_189_1.jpg,"của người quen thì trả, chẳng biết của ai thì... thôi. Công chuyện",66,2048,163,1206,crop:26
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,27_189_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/27_189_1.jpg,"bận quá mà "". Anh Âm cầm mấy cái giấy, vuốt thẳng rồi cất vào",61,2048,200,983,crop:27
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,28_189_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/28_189_1.jpg,"cặp, cẩn trọng như giấy tờ của chính mình...",44,2048,237,830,crop:28
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,1_19_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/1_19_1.jpg,"Đường liên cảng A5 : Liệu có "" chìm xuồng ""? Liên quan đến vụ tiêu cực ở công trình",83,2048,128,1536,crop:1
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,2_19_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/2_19_1.jpg,"đường liên cảng A5 (quận 7), sáng 23 - 2004, tại cuộc họp với lãnh đạo các sở,",78,2048,142,1385,crop:2
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,3_19_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/3_19_1.jpg,"ngành TP, Chủ tịch UBND TP.HCM Lê Thanh Hải đã đề nghị Công an TP.HCM",69,2048,145,1356,crop:3
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,4_19_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/4_19_1.jpg,báo cáo tiến độ điều tra với UBND TP. Một bạn đọc 67 tuổi ở Q. 11 đến gửi,73,2048,144,1365,crop:4
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,5_19_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/5_19_1.jpg,"tặng anh Trương Xuân Đại 150.000 đồng, một cô gái tên Nhung ở Tân Bình gửi",74,2048,170,1157,crop:5
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,6_19_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/6_19_1.jpg,"tặng 100.000 đ, một thanh niên tên Hà đến gửi 200.000 đ.",56,2048,213,923,crop:6
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,7_19_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/7_19_1.jpg,"Ông Hải đặt vấn đề : liệu vụ việc có "" chìm xuồng "" hay không, vì sao đến nay vẫn chưa",86,2048,136,1446,crop:7
